# Generated on 20231113_061539
# START DATA TYPES
# int64 : UID.spectrum,UID.metadata,sample.section,configuration.detector.analyzer.number_of_channels,configuration.acquisition.total_counts
# float64 : configuration.detector.analyzer.offset,configuration.detector.fwhm,configuration.acquisition.real_time.seconds,configuration.acquisition.live_time.seconds,configuration.acquisition.dead_time,configuration.acquisition.count_rate
# datetime64[ns] : configuration.acquisition.date
# object : configuration.detector.analyzer.gain,configuration.detector.analyzer.energy_range
# END DATA TYPES
UID.spectrum,UID.metadata,sample.section,configuration.detector.analyzer.number_of_channels,configuration.detector.analyzer.gain,configuration.detector.analyzer.offset,configuration.detector.analyzer.energy_range,configuration.detector.fwhm,configuration.acquisition.date,configuration.acquisition.total_counts,configuration.acquisition.real_time.seconds,configuration.acquisition.live_time.seconds,configuration.acquisition.dead_time,configuration.acquisition.count_rate
100202,1057,1,8192,0.125,0.0,0-1024,0.82,1998-10-15 16:46:00,33982631,1800.0,1148.0,36.22,29601.5949
100203,1057,1,8192,0.125,0.0,0-1024,0.82,1998-10-15 17:46:00,33985887,1800.0,1149.0,36.17,29578.6658
100204,1057,1,8192,0.125,0.0,0-1024,0.83,1998-10-15 18:16:00,33969995,1800.0,1150.0,36.11,29539.1261
100205,1057,1,8192,0.125,0.0,0-1024,0.82,1998-10-15 16:16:00,33987403,1800.0,1148.0,36.22,29605.7517
100206,1057,1,8192,0.125,0.0,0-1024,0.82,1998-10-15 15:46:00,33964714,1800.0,1150.0,36.11,29534.5339
100207,1057,1,8192,0.125,0.0,0-1024,0.82,1998-10-15 15:12:00,33966971,1800.0,1147.0,36.28,29613.7498
100208,1019,1,8192,0.125,0.0,0-1024,1.06,1998-10-13 07:00:00,25815590,360.0,325.7,9.53,79261.8667
100209,1019,1,8192,0.125,0.0,0-1024,1.05,1998-10-13 07:00:00,25812236,360.0,325.7,9.53,79251.5689
100210,1019,1,8192,0.125,0.0,0-1024,1.06,1998-10-13 07:00:00,25821379,360.0,325.7,9.53,79279.6408
100211,1019,1,8192,0.125,0.0,0-1024,1.06,1998-10-13 07:00:00,25815152,360.0,325.7,9.53,79260.522
100212,1019,1,8192,0.125,0.0,0-1024,1.06,1998-10-13 07:00:00,25814092,360.0,325.7,9.53,79257.2674
100213,1019,1,8192,0.125,0.0,0-1024,1.06,1998-10-13 07:00:00,25807964,360.0,325.7,9.53,79238.4526
100214,1019,1,8192,0.125,0.0,0-1024,1.06,1998-10-13 07:00:00,25810910,360.0,325.7,9.53,79247.4977
100215,1019,1,8192,0.125,0.0,0-1024,1.06,1998-10-13 07:00:00,25821517,360.0,325.6,9.56,79304.4134
100216,1019,1,8192,0.125,0.0,0-1024,1.05,1998-10-13 07:00:00,25815979,360.0,325.7,9.53,79263.0611
100217,1019,1,8192,0.125,0.0,0-1024,1.06,1998-10-13 07:00:00,25813064,360.0,325.7,9.53,79254.1111
100218,1019,1,8192,0.125,0.0,0-1024,1.06,1998-10-13 07:00:00,25818265,360.0,325.7,9.53,79270.0798
100219,1019,1,8192,0.125,0.0,0-1024,1.06,1998-10-13 07:00:00,25819659,360.0,325.7,9.53,79274.3598
100220,1019,1,8192,0.125,0.0,0-1024,1.05,1998-10-13 07:00:00,25815813,360.0,325.7,9.53,79262.5514
100221,1019,1,8192,0.125,0.0,0-1024,1.06,1998-10-13 07:00:00,25820216,360.0,325.6,9.56,79300.4177
100222,1049,1,8192,0.125,0.0,0-1024,1.0,1998-09-23 07:00:00,45957009,360.0,313.5,12.920000000000002,146593.3301
100223,1049,1,8192,0.125,0.0,0-1024,1.0,1998-09-23 07:00:00,45968508,360.0,313.5,12.920000000000002,146630.0096
100224,1049,1,8192,0.125,0.0,0-1024,1.0,1998-09-23 07:00:00,45945723,360.0,313.5,12.920000000000002,146557.3301
100225,1049,1,8192,0.125,0.0,0-1024,1.0,1998-09-23 07:00:00,45975821,360.0,313.5,12.920000000000002,146653.3365
100226,1049,1,8192,0.125,0.0,0-1024,1.0,1998-09-23 07:00:00,45982537,360.0,313.5,12.920000000000002,146674.7592
100227,1049,1,8192,0.125,0.0,0-1024,1.0,1998-09-23 07:00:00,45980411,360.0,313.5,12.920000000000002,146667.9777
100228,1049,1,8192,0.125,0.0,0-1024,1.0,1998-09-23 07:00:00,45969016,360.0,313.5,12.920000000000002,146631.63
100229,1049,1,8192,0.125,0.0,0-1024,1.0,1998-09-23 07:00:00,45974410,360.0,313.5,12.920000000000002,146648.8357
100230,1049,1,8192,0.125,0.0,0-1024,1.0,1998-09-23 07:00:00,45983823,360.0,313.5,12.920000000000002,146678.8612
100231,1033,1,8192,0.125,0.0,0-1024,0.99,1996-05-22 07:00:00,31580531,360.0,318.6,11.5,99122.8217
100232,1033,1,8192,0.125,0.0,0-1024,0.99,1996-05-22 07:00:00,31588889,360.0,318.6,11.5,99149.0552
100233,1033,1,8192,0.125,0.0,0-1024,0.99,1996-05-22 07:00:00,31579613,360.0,318.6,11.5,99119.9404
100234,1033,1,8192,0.125,0.0,0-1024,0.99,1996-05-22 07:00:00,31580264,360.0,318.6,11.5,99121.9837
100235,1033,1,8192,0.125,0.0,0-1024,0.99,1996-05-22 07:00:00,31583066,360.0,318.6,11.5,99130.7784
100236,1033,1,8192,0.125,0.0,0-1024,0.99,1996-05-22 07:00:00,31575546,360.0,318.6,11.5,99107.1751
100237,1033,1,8192,0.125,0.0,0-1024,0.99,1996-05-22 07:00:00,31588716,360.0,318.6,11.5,99148.5122
100238,1033,1,8192,0.125,0.0,0-1024,0.99,1996-05-22 07:00:00,31585387,360.0,318.6,11.5,99138.0634
100239,1033,1,8192,0.125,0.0,0-1024,0.99,1996-05-22 07:00:00,31583954,360.0,318.6,11.5,99133.5656
100240,1033,1,8192,0.125,0.0,0-1024,0.99,1996-05-22 07:00:00,31576957,360.0,318.6,11.5,99111.6039
100241,1033,1,8192,0.125,0.0,0-1024,0.99,1996-05-22 07:00:00,31583094,360.0,318.6,11.5,99130.8663
100242,1033,1,8192,0.125,0.0,0-1024,0.99,1996-05-22 07:00:00,31570603,360.0,318.6,11.5,99091.6604
100243,1033,1,8192,0.125,0.0,0-1024,0.99,1996-05-22 07:00:00,31578894,360.0,318.6,11.5,99117.6836
100244,1033,1,8192,0.125,0.0,0-1024,0.99,1996-05-22 07:00:00,31590941,360.0,318.6,11.5,99155.4959
100245,1062,1,8192,0.125,0.0,0-1024,0.81,1998-10-13 22:24:00,42069276,1800.0,879.0,51.17,47860.3823
100246,1062,1,8192,0.125,0.0,0-1024,0.82,1998-10-13 21:54:00,42079370,1800.0,881.0,51.06,47763.1896
100247,1062,1,8192,0.125,0.0,0-1024,0.82,1998-10-13 22:54:00,42092897,1800.0,882.0,51.0,47724.373
100248,1062,1,8192,0.125,0.0,0-1024,0.82,1998-10-13 23:24:00,42079178,1800.0,882.0,51.0,47708.8186
100249,1062,1,8192,0.125,0.0,0-1024,0.82,1998-10-13 21:24:00,42057056,1800.0,879.0,51.17,47846.4801
100250,1062,1,8192,0.125,0.0,0-1024,0.81,1998-10-13 20:53:00,42069750,1800.0,879.0,51.17,47860.9215
100251,1062,1,8192,0.125,0.0,0-1024,0.82,1998-10-13 20:23:00,42062577,1800.0,881.0,51.06,47744.1283
100252,1062,1,8192,0.125,0.0,0-1024,0.82,1998-10-13 23:54:00,42080987,1800.0,880.0,51.11,47819.3034
100253,1029,1,8192,0.125,0.0,0-1024,1.0,1996-05-23 08:19:26,27153021,3600.0,3245.0,9.86,8367.649
100254,1005,1,8192,0.125,0.0,0-1024,0.99,1996-02-14 21:50:30,29442502,3600.0,3283.0,8.81,8968.17
100255,1003,1,8192,0.125,0.0,0-1024,0.96,1996-07-10 22:12:09,42745104,3600.0,3041.0,15.53,14056.2657
100256,1007,1,8192,0.125,0.0,0-1024,1.02,1996-02-11 12:51:19,51107005,3600.0,3165.0,12.08,16147.5529
100257,1012,1,8192,0.125,0.0,0-1024,1.16,1996-05-25 12:53:57,25047022,3600.0,3265.0,9.31,7671.3697
100258,1048,1,8192,0.125,0.0,0-1024,1.02,1998-09-22 21:10:18,60781153,3600.0,2942.0,18.279999999999998,20659.8073
100259,1019,1,8192,0.125,0.0,0-1024,1.06,1996-05-24 23:06:07,25811083,3600.0,3257.0,9.53,7924.8029
100260,1006,1,8192,0.125,0.0,0-1024,1.02,1996-02-13 00:14:18,41593396,3600.0,3227.0,10.36,12889.1838
100261,1056,1,8192,0.125,0.0,0-1024,0.82,1998-10-15 09:16:18,33987403,1800.0,1148.0,36.22,29605.7517
100262,1009,1,8192,0.125,0.0,0-1024,1.02,1996-02-10 08:48:29,51349615,3600.0,3173.0,11.86,16183.3013
100263,1061,1,8192,0.125,0.0,0-1024,0.82,1998-10-13 16:54:22,42080987,1800.0,880.0,51.11,47819.3034
100264,1040,1,8192,0.3659,0.2223,0-3000,1.34,2005-09-14 19:53:00,5520808,900.0,675.0,25.0,8178.9748
100265,1032,1,8192,0.3659,0.2223,0-3000,1.34,2005-09-15 20:33:01,4824680,900.0,708.0,21.33,6814.5198
100266,1025,1,8192,0.3659,0.2223,0-3000,1.33,2005-09-15 15:15:00,4520516,900.0,721.0,19.89,6269.7864
100267,1047,1,8192,0.3659,0.2223,0-3000,1.35,2005-09-13 19:38:03,8927056,900.0,466.0,48.22,19156.7725
100268,1018,1,8192,0.3659,0.2223,0-3000,1.35,2005-09-14 01:22:00,4065470,900.0,741.0,17.669999999999998,5486.4642
100269,1055,1,8192,0.3659,0.2223,0-3000,1.35,2005-09-14 15:27:00,9400500,900.0,415.0,53.89000000000001,22651.8072
100270,1065,1,8192,0.3659,0.2223,0-3000,1.35,2005-09-13 14:56:01,9489371,900.0,404.0,55.11000000000001,23488.5421
100271,1066,1,4096,0.075,0.0,0-310,0.65,2002-02-26 00:24:00,41806896,1800.0,992.0,44.89,42144.0484
100272,1066,1,4096,0.075,0.0,0-310,0.65,2002-02-25 21:24:00,41838047,1800.0,993.0,44.83,42132.9778
100273,1066,1,4096,0.075,0.0,0-310,0.65,2002-02-25 20:54:00,41829603,1800.0,993.0,44.83,42124.4743
100274,1066,1,4096,0.075,0.0,0-310,0.65,2002-02-25 23:54:00,41834175,1800.0,993.0,44.83,42129.0785
100275,1066,1,4096,0.075,0.0,0-310,0.65,2002-02-25 21:54:00,41844268,1800.0,993.0,44.83,42139.2427
100276,1066,1,4096,0.075,0.0,0-310,0.65,2002-02-26 00:54:00,41833034,1800.0,993.0,44.83,42127.9295
100277,1066,1,4096,0.075,0.0,0-310,0.65,2002-02-25 22:24:00,41826865,1800.0,993.0,44.83,42121.717
100278,1066,1,4096,0.075,0.0,0-310,0.65,2002-02-25 20:24:00,41838172,1800.0,993.0,44.83,42133.1037
100279,1066,1,4096,0.075,0.0,0-310,0.65,2002-02-25 19:53:00,41827809,1800.0,993.0,44.83,42122.6677
100280,1066,1,4096,0.075,0.0,0-310,0.65,2002-02-25 19:23:00,41834103,1800.0,993.0,44.83,42129.006
100281,1066,1,4096,0.075,0.0,0-310,0.65,2002-02-25 23:24:00,41831815,1800.0,993.0,44.83,42126.7019
100282,1066,1,4096,0.075,0.0,0-310,0.65,2002-02-25 22:54:00,41829866,1800.0,993.0,44.83,42124.7392
100283,1042,1,4096,0.075,0.0,0-310,0.65,2002-03-01 03:09:00,12174728,1800.0,1599.0,11.17,7613.9637
100284,1042,1,4096,0.075,0.0,0-310,0.65,2002-03-01 06:09:00,12178271,1800.0,1599.0,11.17,7616.1795
100285,1042,1,4096,0.075,0.0,0-310,0.65,2002-03-01 05:39:00,12178190,1800.0,1599.0,11.17,7616.1288
100286,1042,1,4096,0.075,0.0,0-310,0.65,2002-03-01 02:39:00,12172504,1800.0,1599.0,11.17,7612.5729
100287,1042,1,4096,0.075,0.0,0-310,0.65,2002-03-01 06:39:00,12169839,1800.0,1599.0,11.17,7610.9062
100288,1042,1,4096,0.075,0.0,0-310,0.65,2002-03-01 03:39:00,12170762,1800.0,1599.0,11.17,7611.4834
100289,1042,1,4096,0.075,0.0,0-310,0.65,2002-03-01 04:09:00,12180655,1800.0,1599.0,11.17,7617.6704
100290,1042,1,4096,0.075,0.0,0-310,0.65,2002-03-01 07:09:00,12177387,1800.0,1599.0,11.17,7615.6266
100291,1042,1,4096,0.075,0.0,0-310,0.65,2002-03-01 02:09:00,12170737,1800.0,1599.0,11.17,7611.4678
100292,1042,1,4096,0.075,0.0,0-310,0.65,2002-03-01 01:39:00,12172429,1800.0,1599.0,11.17,7612.526
100293,1042,1,4096,0.075,0.0,0-310,0.65,2002-03-01 08:39:00,12171291,1800.0,1599.0,11.17,7611.8143
100294,1042,1,4096,0.075,0.0,0-310,0.65,2002-03-01 07:39:00,12175651,1800.0,1599.0,11.17,7614.541
100295,1042,1,4096,0.075,0.0,0-310,0.65,2002-03-01 08:09:00,12176528,1800.0,1599.0,11.17,7615.0894
100296,1042,1,4096,0.075,0.0,0-310,0.65,2002-03-01 01:09:00,12162700,1800.0,1599.0,11.17,7606.4415
100297,1042,1,4096,0.075,0.0,0-310,0.65,2002-03-01 05:09:00,12175258,1800.0,1599.0,11.17,7614.2952
100298,1042,1,4096,0.075,0.0,0-310,0.65,2002-03-01 04:39:00,12175130,1800.0,1599.0,11.17,7614.2151
100299,1026,1,4096,0.075,0.0,0-310,0.65,2002-02-28 04:58:00,8802917,1800.0,1652.0,8.219999999999999,5328.6423
100300,1026,1,4096,0.075,0.0,0-310,0.65,2002-02-28 05:28:00,8795979,1800.0,1652.0,8.219999999999999,5324.4425
100301,1026,1,4096,0.075,0.0,0-310,0.65,2002-02-28 01:58:00,8802992,1800.0,1652.0,8.219999999999999,5328.6877
100302,1026,1,4096,0.075,0.0,0-310,0.65,2002-02-28 08:59:00,8804326,1800.0,1652.0,8.219999999999999,5329.4952
100303,1026,1,4096,0.075,0.0,0-310,0.65,2002-02-28 02:28:00,8799254,1800.0,1652.0,8.219999999999999,5326.4249
100304,1026,1,4096,0.075,0.0,0-310,0.65,2002-02-28 08:28:00,8798387,1800.0,1652.0,8.219999999999999,5325.9001
100305,1026,1,4096,0.075,0.0,0-310,0.65,2002-02-28 01:28:00,8796056,1800.0,1652.0,8.219999999999999,5324.4891
100306,1026,1,4096,0.075,0.0,0-310,0.65,2002-02-28 07:58:00,8797470,1800.0,1652.0,8.219999999999999,5325.345
100307,1026,1,4096,0.075,0.0,0-310,0.65,2002-02-28 05:58:00,8795340,1800.0,1652.0,8.219999999999999,5324.0557
100308,1026,1,4096,0.075,0.0,0-310,0.65,2002-02-28 02:58:00,8799161,1800.0,1652.0,8.219999999999999,5326.3686
100309,1026,1,4096,0.075,0.0,0-310,0.65,2002-02-28 03:28:00,8795669,1800.0,1652.0,8.219999999999999,5324.2548
100310,1026,1,4096,0.075,0.0,0-310,0.65,2002-02-28 06:28:00,8798224,1800.0,1652.0,8.219999999999999,5325.8015
100311,1026,1,4096,0.075,0.0,0-310,0.65,2002-02-28 04:28:00,8792911,1800.0,1652.0,8.219999999999999,5322.5854
100312,1026,1,4096,0.075,0.0,0-310,0.65,2002-02-28 07:28:00,8797233,1800.0,1652.0,8.219999999999999,5325.2016
100313,1026,1,4096,0.075,0.0,0-310,0.65,2002-02-28 06:58:00,8802914,1800.0,1652.0,8.219999999999999,5328.6404
100314,1026,1,4096,0.075,0.0,0-310,0.65,2002-02-28 03:58:00,8801718,1800.0,1652.0,8.219999999999999,5327.9165
100315,1050,1,4096,0.075,0.0,0-310,0.65,2002-02-27 20:49:00,28141339,1800.0,1315.0,26.939999999999998,21400.2578
100316,1050,1,4096,0.075,0.0,0-310,0.65,2002-02-27 17:49:00,28143889,1800.0,1315.0,26.939999999999998,21402.197
100317,1050,1,4096,0.075,0.0,0-310,0.65,2002-02-27 17:19:00,28141207,1800.0,1315.0,26.939999999999998,21400.1574
100318,1050,1,4096,0.075,0.0,0-310,0.65,2002-02-27 20:19:00,28137688,1800.0,1315.0,26.939999999999998,21397.4814
100319,1050,1,4096,0.075,0.0,0-310,0.65,2002-02-27 18:19:00,28142303,1800.0,1315.0,26.939999999999998,21400.9909
100320,1050,1,4096,0.075,0.0,0-310,0.65,2002-02-27 21:19:00,28139950,1800.0,1315.0,26.939999999999998,21399.2015
100321,1050,1,4096,0.075,0.0,0-310,0.65,2002-02-27 21:49:00,28130908,1800.0,1315.0,26.939999999999998,21392.3255
100322,1050,1,4096,0.075,0.0,0-310,0.65,2002-02-27 18:49:00,28140885,1800.0,1315.0,26.939999999999998,21399.9125
100323,1050,1,4096,0.075,0.0,0-310,0.65,2002-02-27 16:49:00,28132311,1800.0,1315.0,26.939999999999998,21393.3924
100324,1050,1,4096,0.075,0.0,0-310,0.65,2002-02-27 23:19:00,28141445,1800.0,1315.0,26.939999999999998,21400.3384
100325,1050,1,4096,0.075,0.0,0-310,0.65,2002-02-27 16:19:00,28153695,1800.0,1315.0,26.939999999999998,21409.654
100326,1050,1,4096,0.075,0.0,0-310,0.65,2002-02-27 22:19:00,28142830,1800.0,1315.0,26.939999999999998,21401.3916
100327,1050,1,4096,0.075,0.0,0-310,0.65,2002-02-27 15:49:00,28149278,1800.0,1315.0,26.939999999999998,21406.2951
100328,1050,1,4096,0.075,0.0,0-310,0.65,2002-02-27 22:49:00,28139765,1800.0,1315.0,26.939999999999998,21399.0608
100329,1050,1,4096,0.075,0.0,0-310,0.65,2002-02-27 19:49:00,28137722,1800.0,1315.0,26.939999999999998,21397.5072
100330,1050,1,4096,0.075,0.0,0-310,0.65,2002-02-27 19:19:00,28147115,1800.0,1315.0,26.939999999999998,21404.6502
100331,1058,1,4096,0.075,0.0,0-310,0.65,2002-02-26 19:13:00,41180730,1800.0,1006.0,44.11,40935.1193
100332,1058,1,4096,0.075,0.0,0-310,0.65,2002-02-26 18:42:00,41183880,1800.0,1007.0,44.06,40897.5968
100333,1058,1,4096,0.075,0.0,0-310,0.65,2002-02-26 21:43:00,41165065,1800.0,1007.0,44.06,40878.9126
100334,1058,1,4096,0.075,0.0,0-310,0.65,2002-02-26 22:13:00,41175598,1800.0,1007.0,44.06,40889.3724
100335,1058,1,4096,0.075,0.0,0-310,0.65,2002-02-26 15:09:00,41676946,1800.0,990.0,45.0,42097.9253
100336,1058,1,4096,0.075,0.0,0-310,0.65,2002-02-26 16:09:00,41669902,1800.0,991.0,44.940000000000005,42048.337
100337,1058,1,4096,0.075,0.0,0-310,0.65,2002-02-26 15:39:00,41653430,1800.0,991.0,44.940000000000005,42031.7154
100338,1058,1,4096,0.075,0.0,0-310,0.65,2002-02-26 22:43:00,41164253,1800.0,1007.0,44.06,40878.1063
100339,1058,1,4096,0.075,0.0,0-310,0.65,2002-02-26 20:43:00,41170651,1800.0,1007.0,44.06,40884.4598
100340,1058,1,4096,0.075,0.0,0-310,0.65,2002-02-26 17:42:00,41203238,1800.0,1006.0,44.11,40957.493
100341,1058,1,4096,0.075,0.0,0-310,0.65,2002-02-26 18:12:00,41193422,1800.0,1006.0,44.11,40947.7356
100342,1058,1,4096,0.075,0.0,0-310,0.65,2002-02-26 21:13:00,41175706,1800.0,1007.0,44.06,40889.4796
100343,1058,1,4096,0.075,0.0,0-310,0.65,2002-02-26 17:12:00,41191566,1800.0,1005.0,44.17,40986.6328
100344,1058,1,4096,0.075,0.0,0-310,0.65,2002-02-26 20:13:00,41179467,1800.0,1007.0,44.06,40893.2145
100345,1058,1,4096,0.075,0.0,0-310,0.65,2002-02-26 19:43:00,41179117,1800.0,1007.0,44.06,40892.8669
100346,1058,1,4096,0.075,0.0,0-310,0.65,2002-02-26 16:40:00,41630809,1800.0,991.0,44.940000000000005,42008.889
100347,1020,1,4096,0.075,0.0,0-310,0.65,2002-02-27 02:48:00,7192841,1800.0,1676.0,6.890000000000001,4291.6712
100348,1020,1,4096,0.075,0.0,0-310,0.65,2002-02-27 05:48:00,7190630,1800.0,1676.0,6.890000000000001,4290.352
100349,1020,1,4096,0.075,0.0,0-310,0.65,2002-02-27 06:18:00,7191127,1800.0,1676.0,6.890000000000001,4290.6486
100350,1020,1,4096,0.075,0.0,0-310,0.65,2002-02-27 03:18:00,7195257,1800.0,1676.0,6.890000000000001,4293.1128
100351,1020,1,4096,0.075,0.0,0-310,0.65,2002-02-27 07:18:00,7194363,1800.0,1676.0,6.890000000000001,4292.5794
100352,1020,1,4096,0.075,0.0,0-310,0.65,2002-02-27 04:18:00,7196077,1800.0,1676.0,6.890000000000001,4293.602
100353,1020,1,4096,0.075,0.0,0-310,0.65,2002-02-27 03:48:00,7194676,1800.0,1676.0,6.890000000000001,4292.7661
100354,1020,1,4096,0.075,0.0,0-310,0.65,2002-02-27 06:48:00,7191144,1800.0,1676.0,6.890000000000001,4290.6587
100355,1020,1,4096,0.075,0.0,0-310,0.65,2002-02-27 08:48:00,7193752,1800.0,1676.0,6.890000000000001,4292.2148
100356,1020,1,4096,0.075,0.0,0-310,0.65,2002-02-27 01:47:00,7185339,1800.0,1677.0,6.83,4284.6386
100357,1020,1,4096,0.075,0.0,0-310,0.65,2002-02-27 02:18:00,7191614,1800.0,1676.0,6.890000000000001,4290.9391
100358,1020,1,4096,0.075,0.0,0-310,0.65,2002-02-27 01:16:00,7189298,1800.0,1676.0,6.890000000000001,4289.5573
100359,1020,1,4096,0.075,0.0,0-310,0.65,2002-02-27 08:18:00,7190266,1800.0,1676.0,6.890000000000001,4290.1348
100360,1020,1,4096,0.075,0.0,0-310,0.65,2002-02-27 07:48:00,7191282,1800.0,1676.0,6.890000000000001,4290.7411
100361,1020,1,4096,0.075,0.0,0-310,0.65,2002-02-27 04:48:00,7189231,1800.0,1676.0,6.890000000000001,4289.5173
100362,1020,1,4096,0.075,0.0,0-310,0.65,2002-02-27 05:18:00,7194285,1800.0,1676.0,6.890000000000001,4292.5328
100363,1013,1,4096,0.075,0.0,0-310,0.65,2002-02-26 05:04:00,6674621,1800.0,1684.0,6.4399999999999995,3963.5517
100364,1013,1,4096,0.075,0.0,0-310,0.65,2002-02-26 05:34:00,6674493,1800.0,1684.0,6.4399999999999995,3963.4757
100365,1013,1,4096,0.075,0.0,0-310,0.65,2002-02-26 04:34:00,6668603,1800.0,1684.0,6.4399999999999995,3959.978
100366,1013,1,4096,0.075,0.0,0-310,0.65,2002-02-26 07:34:00,6671407,1800.0,1683.0,6.5,3963.997
100367,1013,1,4096,0.075,0.0,0-310,0.65,2002-02-26 07:04:00,6672668,1800.0,1684.0,6.4399999999999995,3962.3919
100368,1013,1,4096,0.075,0.0,0-310,0.65,2002-02-26 04:04:00,6674066,1800.0,1684.0,6.4399999999999995,3963.2221
100369,1013,1,4096,0.075,0.0,0-310,0.65,2002-02-26 06:04:00,6673147,1800.0,1684.0,6.4399999999999995,3962.6764
100370,1013,1,4096,0.075,0.0,0-310,0.65,2002-02-26 03:04:00,6672634,1800.0,1684.0,6.4399999999999995,3962.3717
100371,1013,1,4096,0.075,0.0,0-310,0.65,2002-02-26 03:34:00,6674039,1800.0,1684.0,6.4399999999999995,3963.2061
100372,1013,1,4096,0.075,0.0,0-310,0.65,2002-02-26 06:34:00,6670960,1800.0,1683.0,6.5,3963.7314
100373,1013,1,4096,0.075,0.0,0-310,0.65,2002-02-26 08:34:00,6676769,1800.0,1684.0,6.4399999999999995,3964.8272
100374,1013,1,4096,0.075,0.0,0-310,0.65,2002-02-26 01:29:00,6667715,1800.0,1683.0,6.5,3961.8033
100375,1013,1,4096,0.075,0.0,0-310,0.65,2002-02-26 08:04:00,6672393,1800.0,1684.0,6.4399999999999995,3962.2286
100376,1013,1,4096,0.075,0.0,0-310,0.65,2002-02-26 02:03:00,6671192,1800.0,1684.0,6.4399999999999995,3961.5154
100377,1013,1,4096,0.075,0.0,0-310,0.65,2002-02-26 09:04:00,6669392,1800.0,1684.0,6.4399999999999995,3960.4466
100378,1013,1,4096,0.075,0.0,0-310,0.65,2002-02-26 02:33:00,6669016,1800.0,1684.0,6.4399999999999995,3960.2233
100379,1034,1,4096,0.075,0.0,0-310,0.65,2002-02-28 18:36:00,10050542,1800.0,1633.0,9.28,6154.6491
100380,1034,1,4096,0.075,0.0,0-310,0.65,2002-02-28 18:06:00,10048904,1800.0,1634.0,9.22,6149.88
100381,1034,1,4096,0.075,0.0,0-310,0.65,2002-02-28 20:06:00,10054922,1800.0,1633.0,9.28,6157.3313
100382,1034,1,4096,0.075,0.0,0-310,0.65,2002-02-28 17:06:00,10051795,1800.0,1633.0,9.28,6155.4164
100383,1034,1,4096,0.075,0.0,0-310,0.65,2002-02-28 17:36:00,10057195,1800.0,1633.0,9.28,6158.7232
100384,1034,1,4096,0.075,0.0,0-310,0.65,2002-02-28 20:36:00,10053575,1800.0,1633.0,9.28,6156.5064
100385,1034,1,4096,0.075,0.0,0-310,0.65,2002-02-28 16:36:00,10054741,1800.0,1633.0,9.28,6157.2205
100386,1034,1,4096,0.075,0.0,0-310,0.65,2002-02-28 19:36:00,10052526,1800.0,1633.0,9.28,6155.8641
100387,1034,1,4096,0.075,0.0,0-310,0.65,2002-02-28 19:06:00,10055198,1800.0,1633.0,9.28,6157.5003
100388,1034,1,4096,0.075,0.0,0-310,0.65,2002-02-28 16:06:00,10053232,1800.0,1633.0,9.28,6156.2964
100389,1034,1,4096,0.075,0.0,0-310,0.65,2002-02-28 21:06:00,10052278,1800.0,1633.0,9.28,6155.7122
100390,1034,1,4096,0.075,0.0,0-310,0.65,2002-02-28 21:36:00,10050261,1800.0,1633.0,9.28,6154.477
100391,1034,1,4096,0.075,0.0,0-310,0.65,2002-02-28 14:35:00,10054971,1800.0,1633.0,9.28,6157.3613
100392,1034,1,4096,0.075,0.0,0-310,0.65,2002-02-28 15:36:00,10055647,1800.0,1633.0,9.28,6157.7753
100393,1034,1,4096,0.075,0.0,0-310,0.65,2002-02-28 15:05:00,10051887,1800.0,1633.0,9.28,6155.4727
100394,1034,1,4096,0.075,0.0,0-310,0.65,2002-02-28 22:06:00,10054500,1800.0,1633.0,9.28,6157.0729
100395,1000,3,8192,0.125,0.0,0-1024,1.3,2004-07-01 16:29:00,111081294,84044.0,78294.0,6.84,1418.7715
100396,1001,3,8192,0.125,0.0,0-1024,1.3,2004-06-17 15:54:00,95361932,86408.0,81758.0,5.38,1166.3927
100397,1002,3,8192,0.125,0.0,0-1024,1.3,2004-06-14 18:22:00,157908819,76521.0,68396.0,10.620000000000001,2308.7435
